ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
7185.733811,15712.7149,3897.255392,5245.19925,723.2360239,1866.301679,1720.690038,2306.036073,5144.597096,1407.425416,3417.500509,2017.61271,805.6183757,150.8664916,809.2629428,4221.095437,6130.581609,2600.056506,2561.089155,325.0253825,527.5602799,185.9860964,300.4767239,3626.858953,1442.53919,2432.808061,1399.51248,569.6198467,85.51445459,437.1001482
8818.10904,16413.9002,4405.71866,5167.537841,678.7010981,2077.921859,1282.031976,2604.191182,5383.316718,1633.83069,3163.071235,2645.390953,849.687876,137.8167988,821.3570183,4540.15062,5922.309292,2186.456237,2561.089155,312.3374577,513.740997,209.7290023,599.6300686,4357.113908,964.5549746,2788.162047,1394.343061,428.1318341,93.56589795,433.2111581
14520.01459,16953.2735,4502.843949,5233.980106,676.5742493,2018.340977,1486.321258,2675.553925,5343.506751,1891.84106,3226.098195,2825.054263,867.8799437,139.4444822,849.9379853,4973.452638,9988.015895,2922.265144,2561.089155,360.7386959,352.0594552,193.9003984,553.0889126,4356.374035,844.7947193,2490.92008,1461.653203,391.6155392,140.6639395,440.0245063
15133.73515,15583.26531,4520.453067,4970.828845,678.7010981,1857.349111,1618.615205,2636.970992,5012.97189,2074.774641,3045.374481,1967.323676,870.7619555,160.651409,910.4194276,4654.397455,6850.676255,4623.849808,2561.089155,632.7531984,708.3908182,203.7943994,592.9853121,4360.813275,1202.996663,2411.547566,1319.817271,542.2376776,108.4415822,462.4141229
26318.25482,15660.31864,5673.575122,4891.048263,678.7010981,1811.19708,1289.897013,2828.317248,5863.279129,2230.332805,2695.766373,6512.847149,789.3375369,172.8825558,971.9852426,4309.02525,7914.08557,3683.862077,2561.089155,576.2736771,575.4327713,195.8800974,533.1546432,4337.137329,1276.312529,2731.872356,1386.050452,613.4414215,91.09490915,421.5238798
29564.94984,27554.27054,7296.090215,4765.019876,682.9333125,1843.920259,1034.523776,2168.956869,5951.169442,1737.340315,3700.94772,7093.257714,804.6577051,175.3287852,1007.172031,4220.166601,8348.740841,3073.025913,2561.089155,505.9652306,767.9534194,191.9229464,565.0550464,2266.231941,1144.762289,2624.759958,1302.15509,554.0999162,84.89256143,509.1429283
22927.11633,31997.1655,8529.966583,4693.092696,714.7501119,1832.034954,862.9822107,2281.725688,4799.063409,1586.011828,3688.063756,4320.579166,845.8553059,186.741386,1063.249592,5238.016107,6692.142569,3266.294419,2352.860892,449.4857094,863.671279,128.6085306,559.7475994,2235.157262,1122.08501,2453.056151,1286.646833,506.6307536,79.93731679,575.3471461
17901.14051,23812.56087,7559.814265,4678.507809,752.9259745,1769.366979,4642.233086,2313.093926,5124.131409,1697.040881,3525.563307,3280.159581,827.6531258,194.0800741,1169.905396,5574.254758,5926.377623,2636.613159,2352.860892,411.467575,1045.559623,318.5495309,757.8504965,2322.462312,987.2102375,2363.559592,1488.469564,558.6669791,83.03517388,513.0420724
14604.87512,21844.61884,5819.950911,4650.335291,778.3837107,1814.129818,2754.003808,2227.458635,5124.131409,1595.763587,2849.677512,3413.394219,737.6028963,201.4187622,1152.312002,6202.457541,6076.643409,2339.200701,2352.860892,401.0844711,955.144354,524.3168881,820.3279238,2159.54221,962.3973305,3041.161937,1320.786538,572.3580636,105.3404083,454.6259887
15051.99328,20055.44054,6050.795436,4648.091462,816.5595733,1861.825395,1904.052427,2674.142355,5124.131409,1755.786411,2811.257763,3004.717573,691.6221671,194.8986201,1482.160482,5507.688174,6304.207491,2048.589481,2352.860892,389.5603668,843.4644767,187.9657955,850.9188782,2520.452409,903.0511096,3014.434457,1375.711614,503.8925367,94.80968426,514.9814904
23071.55979,17514.22174,7466.403399,4653.701034,808.0736612,1824.471577,2556.214429,2315.917068,4712.574855,2013.796781,2964.124257,3529.831068,737.6028963,185.9322486,1229.324596,4745.268582,6448.436399,2742.740806,2352.860892,372.2628003,808.3670241,184.0086445,499.9169305,1836.513524,796.2367189,3347.718025,1307.324509,456.4233741,91.09490915,492.5918738
21055.91697,18478.92942,5929.732753,4350.160854,778.3837107,1729.080424,3309.210232,2314.505497,4627.628237,2266.28507,2728.846822,2806.37846,845.8553059,175.3287852,1423.847785,4985.527507,6633.217383,2919.289602,2352.860892,371.1217998,341.4271511,189.9432474,906.751549,1234.03469,809.1825834,3012.510889,1340.494947,467.3762418,91.7085104,516.9310625
18734.97321,17338.54015,5914.599918,4045.498759,761.4118865,1732.167516,2173.821628,2295.998236,3794.983166,2290.253246,2835.864974,2639.548244,940.6886638,185.1137026,1459.034574,4564.455164,7122.860744,2789.357623,2352.860892,375.7314416,341.4271511,136.5228326,868.192459,2443.357611,887.947601,2947.008316,1237.968138,521.2413132,86.74994899,560.7355097
14867.00717,15553.98504,4859.841293,3913.860799,746.5669113,1630.756532,2844.288843,2353.088431,4825.136133,2125.883252,2523.631969,2446.0085,869.8012849,170.4363265,1257.872368,4235.182783,10226.73508,3644.18819,2547.315878,424.1326798,341.4271511,122.6716806,824.3259219,2648.450492,1792.055516,2915.623776,1684.15361,670.0346057,87.37184214,650.3041302
12106.00328,30616.36984,7623.922458,6264.146862,941.033939,4412.072383,4613.534234,4595.917502,7792.660738,3027.392161,5841.194702,6452.229041,873.9877863,194.945663,1180.085222,5274.240713,7441.63419,5097.811062,3177.036059,807.8511244,573.2086669,101.8432692,955.1315055,2510.242158,754.7681205,2342.197856,3269.226691,552.8874216,95.38182596,547.9820591
12007.35496,27851.69639,8144.079281,6102.466528,872.2873097,4375.799048,2366.181496,4089.947811,6713.726544,2946.675803,5264.085966,6555.206791,693.503059,187.7951464,1084.328471,5174.390838,7515.257863,4678.401402,3177.036059,852.7380813,542.0847667,119.1055258,898.2540617,2428.708119,787.2758909,2676.088867,2963.4771,580.623235,99.67703468,611.800082
10893.49892,25025.38027,8858.211539,6831.960218,815.3135406,4116.328936,8663.950471,4752.445014,7770.372764,5353.832654,5338.952244,6069.740252,650.3436677,161.8557066,1119.448869,5185.53687,7505.940072,3221.377911,3177.036059,589.8744023,553.7477532,139.8193349,575.6281495,2185.733725,686.780315,3237.467173,2488.10595,632.3967533,94.6604299,568.2393313
11495.23724,23419.58889,7957.807835,7054.72256,752.4318581,4159.393874,22890.8242,3927.303493,10007.86108,3612.380153,5989.882613,6185.342428,675.8469444,138.607119,1058.790386,5081.97165,6707.497239,2864.312931,3177.036059,459.070113,595.2598485,89.76058841,702.1292682,2066.318173,826.6969291,2688.946404,2060.659622,612.0571568,94.6604299,644.2117175
10565.05419,22817.03186,8474.112663,6911.117514,711.1838805,4199.063011,13886.98625,3927.303493,7353.209172,4054.616505,5273.255634,5992.324354,664.0762013,127.8813442,1185.396435,4520.025839,6232.946075,2495.629169,3177.036059,405.2148927,621.1896512,89.76058841,457.2483999,2175.819423,1019.817083,3636.961996,1758.787096,623.1514822,98.96393053,576.3422402
9383.408214,22188.27669,8948.045553,6859.010822,687.6166766,3996.241044,6193.987724,4428.72479,7587.302989,3452.004855,5386.077374,5726.376749,554.2159325,125.1999004,1117.346514,4418.937516,6078.611957,2255.743846,3177.036059,355.1934338,641.938918,117.3797496,620.8877172,1841.544662,1014.896334,2175.252351,1572.795711,656.4344582,96.80803426,585.4605512
9718.090274,20796.69356,8209.9759,6735.724892,677.7773153,3527.157361,3758.928986,4756.993408,7519.317659,3476.325504,4656.218216,5497.676415,523.8081796,227.1418048,1329.131147,5314.799887,5164.418536,2593.538654,2506.144144,338.5348276,622.491566,93.21214089,834.4253946,1841.544662,1114.379138,3746.301684,2090.383781,689.7174343,93.94732575,687.7724682
10298.16208,19186.27898,9292.523914,6488.155776,664.0279894,3383.298858,3137.017125,4028.152381,7501.094787,3421.104706,5486.479437,4134.238474,518.9037033,184.2198881,1224.787934,4435.037341,8429.451285,3012.098159,2506.144144,351.3596724,651.0116366,72.4983318,887.8202617,1841.544662,891.7234782,3125.191512,1475.976802,699.8922846,93.94732575,687.7724682
10265.82644,19010.59739,8998.121481,5362.875608,650.2786636,3059.154162,2304.90557,3948.320213,5986.633954,2753.168026,5715.140783,4188.90954,530.6744464,165.4403734,1272.699505,3150.921499,6379.012293,3397.926707,2506.144144,366.7403582,619.8877364,103.5690454,912.1843687,1642.074819,932.1242629,2401.828482,1450.129707,669.3778378,85.34032451,687.7724682
10969.1676,18552.90062,9997.576471,5961.10531,650.2786636,2841.668506,2463.757589,3897.189984,9477.014807,2634.854527,5690.533572,4429.295292,565.9866756,165.4403734,1130.071296,4857.657744,6515.76072,3489.176647,2506.144144,377.009362,587.475483,84.58101259,957.4439365,2039.682734,840.4904395,2894.667003,1450.129707,580.623235,80.3179154,687.7724682
11441.23509,17202.92629,9625.17115,5529.0436,632.5978898,2770.356672,2791.700137,3960.396985,6800.074922,3262.961738,5836.087545,4222.609452,760.2039365,121.6152336,1234.414508,5169.437045,6374.419016,2951.595481,2506.144144,368.0182787,569.3164842,94.93791713,1111.805669,2591.628222,1106.563182,2944.376064,1280.508148,502.0333784,76.73249407,687.7724682
13936.98826,18619.16648,9183.017215,6078.657011,609.030686,2805.395171,2556.369558,3376.163538,6376.463237,3186.71004,5316.318253,4408.324139,655.248144,112.6770878,1282.215429,3550.166195,6970.495174,3035.052336,2506.144144,356.4941743,562.8340335,62.14142726,524.5596437,2056.403871,1504.6265,2896.691812,1242.168291,415.1278298,72.42982263,687.7724682
12382.08725,14820.74556,7982.98337,6905.383285,593.3048945,2689.783562,2155.981802,5211.832871,4431.802451,3117.037841,5520.372388,4085.931789,1015.277153,113.5709024,1485.479991,4560.73982,6783.483169,2514.899342,2506.144144,337.2569071,465.5701501,70.77255556,765.9579352,1529.762051,1964.777127,3046.730161,1250.783989,465.9717689,80.3179154,687.7724682
11405.78078,17403.26494,7406.009629,6605.707476,585.4419988,2647.953461,1955.71036,4958.848025,7736.450187,3234.176428,5933.471743,4133.299468,966.1919405,124.3060859,1601.441483,3355.575043,5911.416663,2772.071144,2123.750563,310.3292969,472.0526008,58.68987478,934.2360449,2618.411635,2298.771625,2999.045909,1252.722522,438.2359555,100.3984307,687.7724682
9988.101059,15266.88434,7349.330282,6646.470367,579.5555686,2757.853948,1861.85736,4749.465031,7146.58984,2763.154766,5722.337231,4589.656795,764.1275175,134.1380462,1816.434974,2775.05251,5616.921969,2616.634523,2123.750563,280.8230258,645.8311007,31.07071363,684.7163843,1146.226525,2338.181655,2452.448708,1305.385977,415.1278298,96.80803426,687.7724682
9909.477858,15979.31942,6669.45326,6397.654679,567.761225,2994.633931,3398.564493,4114.101355,6305.814565,2555.313079,6094.463259,5411.183451,847.5036144,163.6527443,1757.900977,2835.426854,6414.052437,2561.941237,2123.750563,260.3078381,654.9038193,55.2360752,792.6484036,2043.826025,1806.146253,2562.800801,1545.010084,446.5617516,90.35692928,687.7724682
9742.875459,17614.39107,6314.244343,6415.729967,569.7376906,3320.939593,3618.692437,3987.530512,6129.192883,2401.634772,6262.535152,6092.485085,975.0199978,199.4147358,1627.001697,5521.930327,5540.936039,2377.599356,2123.750563,243.6492318,618.5993832,70.77255556,1067.702317,2368.334457,1994.279607,2555.81521,1872.837401,436.3869013,81.7524156,687.7724682
10197.87236,18335.61023,6904.424922,6561.578842,591.3499122,3410.465271,2177.234465,3839.942948,6300.487879,2429.245171,6424.571313,6290.093859,1066.243257,199.4147358,1631.317058,3489.791852,6128.875534,2331.549309,2123.750563,223.1226341,606.922835,70.77255556,825.1478101,2368.334457,2286.99265,2637.313774,1937.993619,362.4247323,65.97540089,687.7724682
10731.65659,23977.455,7192.223936,6484.665375,868.3558618,3835.403532,1699.282246,3403.297065,6263.901959,2746.588526,6489.107206,6293.745552,1146.636218,219.9912882,1503.626636,1926.096359,5780.573878,2331.549309,2123.750563,215.4300092,536.8906692,86.30903593,695.1641146,3389.507596,2127.371021,2661.20652,2123.877308,365.2033657,70.99532243,687.7724682
13975.56123,27631.32387,7127.565458,6468.833916,1035.345721,3604.180315,1426.488031,4145.626435,6571.307791,3234.176428,6485.044695,5623.398998,1448.792407,273.6389798,1425.950141,5366.6599,8283.25383,1724.822226,2123.750563,202.6051643,530.4082185,48.33297024,635.9742398,4055.393573,1814.952963,3054.626917,2263.882404,342.0851358,69.56082222,687.7724682
14780.83352,24231.73098,7033.741879,6614.807449,939.0789567,3674.411666,1207.508041,4806.712067,6717.65147,4127.578454,7411.761539,5372.892838,1693.004989,331.7651528,1602.547985,5652.431792,7925.634382,2095.34799,1874.498667,189.7826015,573.2086669,67.32100308,735.7848901,4340.540746,1509.580275,4197.429138,2070.244587,483.5428361,90.35692928,687.7724682
11791.34633,24216.32032,8815.977171,6886.186082,952.8282826,3427.444279,999.7904098,5189.247739,8196.787967,4536.682327,6571.169932,5167.980678,1879.375088,238.7708028,1289.739648,4605.014338,6386.099064,1908.17226,1874.498667,178.2425232,557.639936,91.48636465,637.1304553,2748.925287,1430.650131,3470.016491,1951.347951,474.297565,121.1945378,687.7724682
12274.08294,25701.9085,7582.926231,7030.913043,998.0077081,3429.759598,996.0362898,6366.811422,8055.490621,4895.030062,6118.025824,4730.820824,1929.431083,282.5865341,1287.526642,4561.978268,6788.207683,1426.417921,1874.498667,175.6775542,579.6911176,48.33297024,516.4382747,3690.192109,1331.134302,3447.136149,1928.408655,490.939053,103.9805353,687.7724682
11573.86044,26262.85674,6901.811069,7246.943898,1094.274472,3384.37934,913.4456501,5270.491477,8893.74273,3876.617548,6179.543851,4625.130387,1788.161941,282.5865341,1417.430069,4379.616789,7005.666555,1559.750519,1874.498667,167.9826473,561.5321187,81.12946011,664.9910695,4239.326077,1276.973032,3142.098667,1928.408655,606.5099941,103.2674311,687.7724682
12897.32364,25404.48265,7053.552136,7154.198973,893.8995313,3268.767732,839.6197946,4342.932657,7521.981002,3447.657685,6212.276084,4609.688941,1476.297923,341.6065217,1373.723209,4469.55908,6717.996159,2316.104831,1874.498667,193.630055,534.3004012,86.30903593,1117.600677,5214.183147,1350.839317,2831.087999,3113.92873,623.1514822,99.67703468,687.7724682
12365.1808,26139.57141,8274.77195,6800.2973,791.7248534,3148.67984,798.3244747,4631.990977,7540.203874,3802.59818,6373.2676,4917.474518,2659.237379,346.0755946,1426.945993,3222.441875,6308.932005,2581.069718,1874.498667,465.4825354,539.4944987,88.03481217,775.2355198,3975.339281,1922.394832,3196.768511,3879.756606,836.7222973,95.38182596,687.7724682
26443.00144,23436.54062,4707.687512,6658.811425,754.4083237,3200.8517,764.5373948,4814.240444,7643.51354,4180.684413,6500.366165,5437.579977,1977.464613,339.8188926,1615.272768,4600.060546,6705.134982,1845.827581,1874.498667,309.0285564,468.160418,20.7140338,663.834854,4747.914989,2869.336386,3536.632708,4291.91007,858.910948,98.96393053,687.7724682
27990.84442,24049.88513,4380.267983,6084.39124,756.363306,3224.622311,703.2304436,4933.28291,9088.587283,4818.660873,6251.276192,5897.588997,1672.476975,328.1898945,1944.125396,5418.365107,6714.58401,1908.17226,1325.759435,251.3395747,535.602316,3.452226611,673.1124385,4611.630326,3419.095293,3923.168754,4710.740699,940.2693339,90.35692928,687.7724682
21137.98712,20779.74183,4774.959843,6252.927718,750.4768758,3129.539867,638.1693723,5276.608284,9065.037726,5498.699132,5102.049804,5725.437742,1681.274695,286.1617924,2025.010749,3996.317112,6271.529604,1621.245043,1325.759435,225.687603,551.1574853,55.2360752,842.5467636,3438.635184,3389.592812,2981.126349,4425.130303,980.9485268,91.79142949,687.7724682
18086.61905,19711.78269,5428.423189,6890.67374,709.2074149,3045.570955,569.3386683,5416.66747,8969.577912,6094.731283,5772.596299,5545.9831,1695.027453,272.7451652,2228.275311,4762.761661,6356.833325,2286.349416,1325.759435,215.4300092,662.6881848,50.05874648,958.6140823,4301.179486,3103.815054,2809.220061,4796.036112,834.873243,79.60066529,687.7724682
7121.390816,11084.27552,4987.094681,2075.541686,710.7971807,4039.614691,2905.875026,8844.745443,6409.544759,2604.306852,5832.141106,6460.3671,1718.184671,200.7037105,786.6017658,6305.558343,8875.392893,3640.645879,2790.199485,377.5798623,551.3744711,91.03694376,1023.153195,2987.016517,3385.960044,2017.924689,3350.106558,827.9519198,81.73831936,645.9988252
21016.5233,11422.84785,5759.006856,2083.893715,644.4352001,3885.260074,3339.150114,10085.35929,7664.259579,3000.839182,6728.447152,6998.522357,1828.004491,187.9927264,967.5592315,6278.157679,7469.32509,2989.994136,2790.199485,365.3711577,611.7372074,91.03694376,812.8891398,3306.789761,3294.920674,2049.71419,4116.365218,1070.935832,78.73333164,620.6848505
22160.58116,11049.90973,5978.295397,2791.821718,612.3176342,2691.790172,4852.122521,11525.63197,9724.00481,3831.500981,8190.719048,7413.980719,1460.724947,181.6325301,1190.043747,5261.701426,9127.235726,2553.014612,2790.199485,370.8023197,537.9484749,76.73187664,625.4011367,3122.857256,2989.768153,1886.10962,4741.434124,1194.206114,72.12219282,646.9329952
19032.06714,12776.82895,6155.212,4718.772071,597.3222757,2622.17624,3998.913433,13585.58421,10970.44925,4820.305748,9291.891732,7865.956014,1460.724947,178.9134521,1339.089672,4983.515029,9691.68389,2026.485458,2790.199485,376.2334818,551.3744711,55.92368917,847.7149075,2708.232255,2702.559304,1591.702386,5632.189624,1304.947285,72.12219282,649.745659
40667.39936,17504.97534,4893.13353,13784.58857,623.0163284,2634.678964,5705.176481,15177.20864,11157.02342,4930.27738,10208.04605,7921.774755,1460.724947,171.640624,1223.01753,4643.561034,7361.186219,2850.99384,2790.199485,380.2954433,626.4922416,55.92368917,847.7149075,3385.660255,2390.361415,1945.942727,5570.802774,1279.686982,80.53682179,664.7533023
25484.42212,16386.161,6462.408558,9095.110928,667.9809206,2406.542839,4891.990655,15167.79817,9237.173777,4544.201755,10248.55509,7683.580018,1514.219132,166.1930594,1171.897101,4861.063476,6956.977815,2211.535801,2148.335123,376.2334818,572.8289417,91.03694376,823.601546,3963.797258,2280.277533,2185.173915,4833.406703,1092.558652,102.7782085,726.6319072
19906.93491,17312.34202,6781.573813,5339.190748,704.3736675,2170.071566,4065.618871,11939.2222,6845.632101,4773.309323,10676.97591,8123.348224,1753.173306,179.8166752,1076.129285,1050.91607,9039.438512,1919.649349,2148.335123,355.8552141,592.9543744,83.2327499,835.6651919,3670.363504,2243.289348,2149.638517,4291.91007,924.2441973,102.7782085,868.209424
